1.352913 0 -0.0034310331300656 0
2 0 -0.567862864894936 0
1.263551 1 1.90158865280038 1
1.607284 1 -1.59881764366201 0
0.343053 1 0.083103841285378 1
0.071508 0 1.27405255171786 0
0.048403 1 -0.0639031987431503 1
0.185291 1 -0.00940100311674444 0
0.561593 0 -0.255225141672181 1
0.656187 1 -0.520152233974359 1
0.335843 1 -0.0853124814794522 1
0.608186 0 1.01829897330883 0
1.155179 1 -0.495063283077671 0
1.467008 1 0.228171107391853 1
1.933594 1 -0.702344492482446 1
0.816842 0 -0.781900819905479 0
0.343771 1 0.106488191173906 0
0.288909 1 0.800778365053967 0
0.418858 1 0.640531747386038 0
0.007936 1 -0.948426475959936 1
1.815538 0 -0.405438668121412 1
0.250633 1 -0.404029462455593 0
0.129784 1 -0.445968387858256 0
0.624228 1 1.50993277664848 1
0.436386 1 0.306060700003989 1
1.184536 1 -1.94354474557558 0
0.845854 1 0.682185201360739 1
0.009498 1 -0.941343011149284 0
1.097952 1 0.0161960545756721 0
0.370782 1 0.625019186115398 0
0.782043 1 -1.85077546573658 1
0.260661 0 1.72454500994411 0
0.429501 1 0.0946201249554758 1
0.370883 1 0.213749598038743 0
1.050071 1 -0.857652714849053 0
0.254418 0 0.0506301526829259 1
0.249882 0 0.725715527739511 1
0.2975 0 0.113277234154712 1
0.674727 0 -0.716072348055963 0
0.202409 1 0.813734782256861 0
1.629939 1 0.503669733801221 1
0.79119 0 -1.33620647892978 1
2 0 0.396844978693501 0
2 0 0.349857597780203 0
0.482742 1 0.118975030066203 0
0.505274 1 -0.359545830507147 1
0.26804 0 0.0782646113703632 0
0.230456 1 0.278621926120982 0
0.856429 1 0.284549070523469 0
1.283296 1 -1.58815648319239 0
1.69291 1 0.939506002157052 0
0.007107 1 1.51179792608912 1
0.271737 1 0.14314562760007 1
0.167763 1 -0.934022117109781 0
0.242044 1 0.390318769605247 0
0.574669 1 -0.18763024511156 0
0.302284 1 0.74172766389514 0
0.166658 0 0.795930856615489 0
1.900958 1 -1.5430332153635 0
1.342638 1 1.33521322411601 1
1.369032 0 -0.871752750820978 1
0.103765 1 -0.301851749562279 1
0.111674 0 -0.240905373452678 1
0.245648 1 0.046831225484071 1
0.176909 0 1.64389952037533 1
0.550903 1 -1.51938061126343 0
0.293726 1 0.381956135408435 0
0.12373 1 -0.0550475373678365 1
0.265433 0 0.322231299905888 1
0.427463 1 -0.307036446750958 1
1.304177 1 -1.69752598306339 1
0.503523 1 -0.550951967512717 1
0.679985 1 0.0358028622975304 0
0.097019 1 -1.00998429983323 1
1.139733 1 0.562540497188261 1
1.179429 1 -0.647708798909396 0
0.235899 0 1.91519228178664 1
0.527448 1 -1.66696379641844 1
0.92073 1 -0.264741964083374 0
0.212551 0 0.445703898987389 1
0.238252 1 -0.211008967238364 0
0.312068 1 -0.050305522697954 0
2 0 0.457167170729018 0
0.309438 0 2.43271804616213 0
0.19188 0 1.85208712188804 1
0.819757 0 -0.744836984165498 1
0.531014 1 -0.666083312350815 0
0.041643 1 -0.700490958405527 1
0.094367 1 0.892839770566367 0
0.070548 1 -0.307186903809432 1
0.731533 1 1.36332308296172 0
0.987839 1 -0.424301509638971 1
0.008032 1 -0.149721933473092 0
0.715232 1 -1.19277625302111 0
0.213657 1 1.8176031193882 0
1.582501 1 -1.09384632555016 0
0.136791 1 0.842049750033234 1
0.798574 0 0.799992655597141 1
1.87403 1 2.06247095392355 0
2 0 -0.621207841900465 0
0.513551 0 -1.32560268556536 0
0.36891 1 -0.518220098786358 1
1.567988 0 -0.0632848161076986 0
1.147011 1 1.27151692351888 0
1.332057 1 -0.914385264688325 0
0.598342 0 1.30175075779927 1
1.149169 1 0.932648496458826 0
0.056602 1 1.09699688164131 0
0.740706 0 0.817151489239087 1
0.090754 1 1.32973091891044 0
0.584376 0 -1.07913138769597 0
0.742595 1 0.0244332267300327 0
0.088239 1 0.547492262888761 1
